738.568581761	738.617409886	958681	100.00269312	_data_2018_05_19_01_19_27_channel_1.dat	41317.8783564	738.592996043	15.119008699281533	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.570721761	738.619549886	958692	100.00269312	_data_2018_05_19_01_22_29_channel_1.dat	40017.2538262	738.595134346	15.142969253121366	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.573611761	738.622439886	958693	100.00269312	_data_2018_05_19_01_24_34_channel_1.dat	39524.4413977	738.598024724	15.148041039557569	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.576681761	738.625509886	958694	100.00269312	_data_2018_05_19_01_26_39_channel_1.dat	42061.643359	738.601100731	15.15311282599377	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.578841761	738.627669886	958705	100.00269312	_data_2018_05_19_01_29_41_channel_1.dat	40927.5974822	738.603252749	15.167534096140063	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.581051761	738.629879886	958706	100.00269312	_data_2018_05_19_01_31_46_channel_1.dat	38841.777336	738.605465029	15.180750268103099	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.583541761	738.632369886	958707	100.00269312	_data_2018_05_19_01_33_51_channel_1.dat	38857.7066483	738.607959916	15.193966440066136	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.585601761	738.634429886	958718	100.00269312	_data_2018_05_19_01_36_53_channel_1.dat	40466.0765791	738.61001842	15.190847068017112	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.587531761	738.636359886	958719	100.00269312	_data_2018_05_19_01_39_03_channel_1.dat	41026.6133947	738.61194203	15.174622037420148	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.590381761	738.639209886	958720	100.00269312	_data_2018_05_19_01_41_08_channel_1.dat	39935.5727525	738.61479409	15.15902104646153	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.592951761	738.641779886	958731	100.00269312	_data_2018_05_19_01_44_28_channel_1.dat	41099.4373227	738.61736212	15.156432322451291	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.595921761	738.644749886	958732	100.00269312	_data_2018_05_19_01_46_33_channel_1.dat	38884.2366368	738.620331773	15.165362977900076	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.597431761	738.646259886	958733	100.00269312	_data_2018_05_19_01_48_38_channel_1.dat	41258.7183197	738.621849796	15.17429363334886	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.599381761	738.648209886	958744	100.00269312	_data_2018_05_19_01_51_39_channel_1.dat	40143.3398525	738.623799217	15.178156852379368	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.603451761	738.652279886	958745	100.00269312	_data_2018_05_19_01_53_45_channel_1.dat	40275.0182815	738.627864645	15.177047319200275	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.605941761	738.654769886	958746	100.00269312	_data_2018_05_19_01_55_50_channel_1.dat	39142.9082511	738.630358348	15.175946591840063	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.608821761	738.657649886	958757	100.00269312	_data_2018_05_19_01_58_55_channel_1.dat	40365.3469174	738.633237512	15.176740274389244	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.612071761	738.660899886	958758	100.00269312	_data_2018_05_19_02_01_00_channel_1.dat	38787.2107839	738.636482395	15.178638011190287	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.614001761	738.662829886	958759	100.00269312	_data_2018_05_19_02_03_05_channel_1.dat	39510.6055921	738.63842028	15.180535747991332	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.615301761	738.664129886	958770	100.00269312	_data_2018_05_19_02_06_07_channel_1.dat	39729.6996833	738.639717056	15.163942226648947	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.618031761	738.666859886	958771	100.00269312	_data_2018_05_19_02_08_31_channel_1.dat	39911.0217994	738.642450292	15.13880141785593	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.620411761	738.669239886	958772	100.00269312	_data_2018_05_19_02_10_37_channel_1.dat	38192.9695855	738.644827093	15.116803210162042	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.623831761	738.672659886	958783	100.00269312	_data_2018_05_19_02_13_38_channel_1.dat	39776.3815015	738.648246915	15.131876092872208	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.625261761	738.674089886	958784	100.00269312	_data_2018_05_19_02_15_43_channel_1.dat	38933.334719	738.64967631	15.158670685223466	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.629221761	738.678049886	958785	100.00269312	_data_2018_05_19_02_17_54_channel_1.dat	39335.5969609	738.653640567	15.186751418007585	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.633001761	738.681829886	958796	100.00269312	_data_2018_05_19_02_20_55_channel_1.dat	38244.1725584	738.657415453	15.183854615990775	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.635481761	738.684309886	958797	100.00269312	_data_2018_05_19_02_23_00_channel_1.dat	42639.8886218	738.659893848	15.167216529444707	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.638801761	738.687629886	958798	100.00269312	_data_2018_05_19_02_25_06_channel_1.dat	39266.437262	738.663220344	15.150445338206271	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.640841761	738.689669886	958809	100.00269312	_data_2018_05_19_02_28_08_channel_1.dat	40565.6157532	738.665259039	15.149475458459118	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.642241761	738.691069886	958810	100.00269312	_data_2018_05_19_02_30_13_channel_1.dat	40391.2231467	738.666653577	15.159753082866665	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.646601761	738.695429886	958811	100.00269312	_data_2018_05_19_02_32_30_channel_1.dat	41183.8570114	738.67101351	15.171017359217336	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.648821761	738.697649886	958822	100.00269312	_data_2018_05_19_02_35_31_channel_1.dat	42234.6616055	738.673236979	15.164817090381922	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.651201761	738.700029886	958823	100.00269312	_data_2018_05_19_02_37_42_channel_1.dat	39296.4897296	738.67561247	15.151983107119511	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.653221761	738.702049886	958824	100.00269312	_data_2018_05_19_02_39_48_channel_1.dat	39531.6888033	738.67763696	15.139638970546503	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.656371761	738.705199886	958835	100.00269312	_data_2018_05_19_02_42_49_channel_1.dat	41805.8459899	738.680788573	15.156856445236812	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.660301761	738.709129886	958836	100.00269312	_data_2018_05_19_02_44_54_channel_1.dat	41593.6310889	738.684711523	15.181633503474961	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.662341761	738.711169886	958837	100.00269312	_data_2018_05_19_02_47_00_channel_1.dat	40714.5754058	738.686752266	15.206608778179016	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.664341761	738.713169886	958848	100.00269312	_data_2018_05_19_02_50_01_channel_1.dat	38862.430532	738.688758039	15.21976136381432	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.666021761	738.714849886	958849	100.00269312	_data_2018_05_19_02_52_07_channel_1.dat	38476.9952707	738.6904381	15.217976835421313	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.668881761	738.717709886	958850	100.00269312	_data_2018_05_19_02_54_12_channel_1.dat	38875.3625329	738.693293237	15.21620646995206	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.672261761	738.721089886	958861	100.00269312	_data_2018_05_19_02_57_29_channel_1.dat	39115.7319643	738.696671266	15.211492013780777	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.673341761	738.722169886	958862	100.00269312	_data_2018_05_19_02_59_34_channel_1.dat	40822.6143703	738.697760181	15.207717106445129	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.676461761	738.725289886	958863	100.00269312	_data_2018_05_19_03_01_39_channel_1.dat	42637.9787736	738.700875811	15.20394219910948	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.678761761	738.727589886	958874	100.00269312	_data_2018_05_19_03_04_40_channel_1.dat	39612.4464833	738.703175671	15.177259128183852	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.683161761	738.731989886	958875	100.00269312	_data_2018_05_19_03_06_46_channel_1.dat	38444.6000254	738.707580749	15.150988957362166	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.684941761	738.733769886	958876	100.00269312	_data_2018_05_19_03_08_51_channel_1.dat	38791.1980944	738.709351932	15.1249272799597	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.686511761	738.735339886	958887	100.00269312	_data_2018_05_19_03_11_53_channel_1.dat	39731.3954639	738.710926473	15.113816139922772	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.688931761	738.737759886	958888	100.00269312	_data_2018_05_19_03_13_58_channel_1.dat	39494.7128061	738.713344704	15.119399111413069	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.691401761	738.740229886	958889	100.00269312	_data_2018_05_19_03_16_09_channel_1.dat	40200.4123275	738.715811065	15.1252500655349	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.693911761	738.742739886	958900	100.00269312	_data_2018_05_19_03_19_10_channel_1.dat	38982.5624024	738.718328622	15.146672424882166	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.698891761	738.747719886	958901	100.00269312	_data_2018_05_19_03_21_28_channel_1.dat	41670.3611627	738.723307331	15.170366252977413	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.701201761	738.750029886	958902	100.00269312	_data_2018_05_19_03_23_33_channel_1.dat	41895.5721424	738.725614979	15.191828053788326	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.704371761	738.753199886	958913	100.00269312	_data_2018_05_19_03_26_35_channel_1.dat	38366.493983	738.728786633	15.18368163983298	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.706551761	738.755379886	958914	100.00269312	_data_2018_05_19_03_28_41_channel_1.dat	41610.2483186	738.730970085	15.162889970196188	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.708491761	738.757319886	958915	100.00269312	_data_2018_05_19_03_30_46_channel_1.dat	40168.405242	738.732908198	15.142263313810481	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.711321761	738.760149886	958926	100.00269312	_data_2018_05_19_03_33_49_channel_1.dat	39134.1202238	738.73573291	15.114264492214815	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.713021761	738.761849886	958927	100.00269312	_data_2018_05_19_03_35_59_channel_1.dat	40440.3095968	738.737437807	15.095214605169403	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.716021761	738.764849886	958928	100.00269312	_data_2018_05_19_03_38_04_channel_1.dat	41767.8194077	738.740431528	15.076897406087275	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.717591761	738.766419886	958939	100.00269312	_data_2018_05_19_03_41_06_channel_1.dat	40701.437013	738.742008386	15.084753674877145	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.719701761	738.768529886	958940	100.00269312	_data_2018_05_19_03_43_11_channel_1.dat	39716.5320298	738.744114344	15.106770717212596	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.722231761	738.771059886	958941	100.00269312	_data_2018_05_19_03_45_27_channel_1.dat	39638.559492	738.746646943	15.130725259273566	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.724661761	738.773489886	958952	100.00269312	_data_2018_05_19_03_48_29_channel_1.dat	39553.5395869	738.749073087	15.127713710943862	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.728321761	738.777149886	958953	100.00269312	_data_2018_05_19_03_50_34_channel_1.dat	39387.5793371	738.752733494	15.112264554593288	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.729281761	738.778109886	958954	100.00269312	_data_2018_05_19_03_52_39_channel_1.dat	40716.2182279	738.753697819	15.096815398242713	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.731161761	738.779989886	958965	100.00269312	_data_2018_05_19_03_55_44_channel_1.dat	39034.1100239	738.755572552	15.1143640776879	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.732781761	738.781609886	958966	100.00269312	_data_2018_05_19_03_57_49_channel_1.dat	40046.0511955	738.757193398	15.142091663692067	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.735011761	738.783839886	958967	100.00269312	_data_2018_05_19_03_59_55_channel_1.dat	41672.0036898	738.759429485	15.170041070384267	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.738111761	738.786939886	958978	100.00269312	_data_2018_05_19_04_02_56_channel_1.dat	40640.2059084	738.762525727	15.184154360777113	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.740171761	738.788999886	958979	100.00269312	_data_2018_05_19_04_05_01_channel_1.dat	39844.2332813	738.764588866	15.179007888522206	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.741431761	738.790259886	958980	100.00269312	_data_2018_05_19_04_07_06_channel_1.dat	39843.6142256	738.765847311	15.173861416267298	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.744241761	738.793069886	958991	100.00269312	_data_2018_05_19_04_10_22_channel_1.dat	39953.1882755	738.768651891	15.173930118312274	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.747001761	738.795829886	958992	100.00269312	_data_2018_05_19_04_12_27_channel_1.dat	39494.4779138	738.771415513	15.177866648892937	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.750331761	738.799159886	958993	100.00269312	_data_2018_05_19_04_14_37_channel_1.dat	38261.8830186	738.774745715	15.181960640696827	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.754391761	738.803219886	959004	100.00269312	_data_2018_05_19_04_17_40_channel_1.dat	40294.7407635	738.778807499	15.188361707587536	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.755391761	738.804219886	959005	100.00269312	_data_2018_05_19_04_19_45_channel_1.dat	38987.8117128	738.779802418	15.193003975027288	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.757701761	738.806529886	959006	100.00269312	_data_2018_05_19_04_21_50_channel_1.dat	39559.4535727	738.782117475	15.197646242467039	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.760681761	738.809509886	959017	100.00269312	_data_2018_05_19_04_24_53_channel_1.dat	39497.2577276	738.785096806	15.205183999354597	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.763111761	738.811939886	959018	100.00269312	_data_2018_05_19_04_26_58_channel_1.dat	38725.7269594	738.787521335	15.210734940024446	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.765541761	738.814369886	959019	100.00269312	_data_2018_05_19_04_29_03_channel_1.dat	38636.8206434	738.789958781	15.216285880694297	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.769651761	738.818479886	959030	100.00269312	_data_2018_05_19_04_32_05_channel_1.dat	39277.8937859	738.79406359	15.229950269161069	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.771861761	738.820689886	959031	100.00269312	_data_2018_05_19_04_34_27_channel_1.dat	37744.8309568	738.796271715	15.24402746204544	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.773371761	738.822199886	959032	100.00269312	_data_2018_05_19_04_36_32_channel_1.dat	40492.434774	738.797788398	15.256419357190131	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.775781761	738.824609886	959043	100.00269312	_data_2018_05_19_04_39_34_channel_1.dat	38334.1932589	738.800195075	15.231085713020748	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.780331761	738.829159886	959044	100.00269312	_data_2018_05_19_04_41_39_channel_1.dat	39132.8411536	738.804740996	15.195495037922019	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.783521761	738.832349886	959045	100.00269312	_data_2018_05_19_04_43_44_channel_1.dat	40033.5192404	738.80793836	15.159904362823289	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.784971761	738.833799886	959056	100.00269312	_data_2018_05_19_04_46_47_channel_1.dat	39590.4642525	738.809382831	15.151529685724395	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.786451761	738.835279886	959057	100.00269312	_data_2018_05_19_04_48_52_channel_1.dat	39194.6168744	738.810864613	15.164312983242532	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.788411761	738.837239886	959058	100.00269312	_data_2018_05_19_04_50_57_channel_1.dat	39317.4579872	738.812828587	15.177096280760667	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.790041761	738.838869886	959069	100.00269312	_data_2018_05_19_04_54_02_channel_1.dat	38540.7531785	738.814455073	15.192818520107641	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.795271761	738.844099886	959070	100.00269312	_data_2018_05_19_04_56_07_channel_1.dat	40796.9378391	738.819682954	15.201605516400944	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.797751761	738.846579886	959071	100.00269312	_data_2018_05_19_04_58_30_channel_1.dat	39685.1391477	738.822165001	15.211657840160482	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.798691761	738.847519886	959082	100.00269312	_data_2018_05_19_05_01_32_channel_1.dat	38203.2106215	738.823101299	15.209902739839167	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.801731761	738.850559886	959083	100.00269312	_data_2018_05_19_05_03_37_channel_1.dat	38549.2654278	738.826144287	15.203145968050885	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.804081761	738.852909886	959084	100.00269312	_data_2018_05_19_05_05_43_channel_1.dat	39303.0310628	738.828497927	15.196335142088294	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.807581761	738.856409886	959095	100.00269312	_data_2018_05_19_05_08_45_channel_1.dat	40397.4100775	738.831997934	15.201882977605724	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.809161761	738.857989886	959096	100.00269312	_data_2018_05_19_05_10_50_channel_1.dat	39795.5410448	738.833570833	15.211287650398502	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.811201761	738.860029886	959097	100.00269312	_data_2018_05_19_05_13_01_channel_1.dat	38967.2078083	738.835613908	15.221143747485334	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.813681761	738.862509886	959108	100.00269312	_data_2018_05_19_05_16_02_channel_1.dat	40369.912566	738.838093227	15.226691035795213	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.816091761	738.864919886	959109	100.00269312	_data_2018_05_19_05_18_07_channel_1.dat	39336.4030036	738.840509576	15.226578399750652	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.817671761	738.866499886	959110	100.00269312	_data_2018_05_19_05_20_12_channel_1.dat	38971.4501578	738.842090643	15.226465763706093	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.822701761	738.871529886	959121	100.00269312	_data_2018_05_19_05_23_26_channel_1.dat	40069.8076747	738.847118459	15.225366371238758	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.825311761	738.874139886	959122	100.00269312	_data_2018_05_19_05_25_31_channel_1.dat	39420.0386607	738.849723312	15.22427430582325	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.826711761	738.875539886	959123	100.00269312	_data_2018_05_19_05_27_36_channel_1.dat	40543.8922771	738.851125951	15.223182240407741	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.829751761	738.878579886	959134	100.00269312	_data_2018_05_19_05_30_38_channel_1.dat	39320.410034	738.854161141	15.204818302845283	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.833011761	738.881839886	959135	100.00269312	_data_2018_05_19_05_32_48_channel_1.dat	41626.4303275	738.857427566	15.185202845141358	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.836251761	738.885079886	959136	100.00269312	_data_2018_05_19_05_34_54_channel_1.dat	39732.6506817	738.860662408	15.16619093998217	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.839371761	738.888199886	959147	100.00269312	_data_2018_05_19_05_37_56_channel_1.dat	38647.313864	738.863784551	15.181882970448047	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.842531761	738.891359886	959148	100.00269312	_data_2018_05_19_05_40_01_channel_1.dat	39421.6555831	738.866943802	15.214395371581439	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.844261761	738.893089886	959149	100.00269312	_data_2018_05_19_05_42_07_channel_1.dat	39667.1411482	738.86867808	15.247167871923898	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.846811761	738.895639886	959160	100.00269312	_data_2018_05_19_05_45_09_channel_1.dat	39877.7585041	738.871224861	15.23599732053201	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.851231761	738.900059886	959161	100.00269312	_data_2018_05_19_05_47_27_channel_1.dat	39937.4941568	738.87564466	15.195719428109587	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.852731761	738.901559886	959162	100.00269312	_data_2018_05_19_05_49_32_channel_1.dat	40027.4940211	738.877147571	15.159235829900872	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.854281761	738.903109886	959173	100.00269312	_data_2018_05_19_05_52_37_channel_1.dat	39396.0983641	738.878698605	15.160444220944578	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.857341761	738.906169886	959174	100.00269312	_data_2018_05_19_05_54_43_channel_1.dat	40117.5463674	738.881752399	15.18261552230162	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.858721761	738.907549886	959175	100.00269312	_data_2018_05_19_05_56_48_channel_1.dat	40462.0267283	738.883136637	15.20461086094948	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.863061761	738.911889886	959186	100.00269312	_data_2018_05_19_05_59_50_channel_1.dat	39548.1514351	738.887471164	15.198517374507313	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.865941761	738.914769886	959187	100.00269312	_data_2018_05_19_06_01_55_channel_1.dat	39562.4197152	738.890351056	15.18047206240575	11.257889272959615	-1.516186021265328	-13.037937252430446	
738.868261761	738.917089886	959188	100.00269312	_data_2018_05_19_06_04_00_channel_1.dat	38337.9468004	738.892671165	15.162426750304187	11.257889272959615	-1.516186021265328	-13.037937252430446	
